-5528, -5423, -1845, 11807, 6798, -13424
-6124, -6029, -2126, 12800, 6346, -16554
-6595, -6450, -2425, 14643, 4287, -20087
-6876, -6512, -2688, 15142, 2442, -23500
-7039, -6408, -2914, 13226, 2015, -25547
-7009, -6195, -3082, 11242, 2795, -28126
-6890, -5794, -3123, 9596, 4494, -31906
-6753, -5339, -3141, 8380, 5907, -32708
-6622, -5032, -3154, 8640, 7392, -31922
-6480, -4784, -3173, 12212, 7439, -30273
-6341, -4479, -3200, 15697, 5602, -29594
-6115, -3999, -3254, 17474, 3564, -28920
-5782, -3338, -3253, 18117, 3071, -28161
-5360, -2603, -3224, 17660, 3339, -26363
-4879, -1851, -3082, 16174, 3747, -25328
-4352, -1006, -2841, 14294, 4115, -24249
-3801, -67, -2440, 11266, 5122, -23432
-3226, 954, -1876, 7649, 6126, -21612
-2624, 2060, -1167, 3399, 6802, -18519
-1998, 2970, -458, -1114, 5811, -13184
-1434, 3471, 213, -2798, 3435, -7204
-867, 3575, 811, -1777, 411, -1624
-217, 3359, 1196, 100, -3135, 3623
452, 2888, 1394, 1557, -5025, 7132
1086, 2329, 1464, 2303, -5240, 7682
1638, 1857, 1473, 1131, -3892, 5311
2100, 1431, 1469, -963, -1603, 2865
2438, 949, 1483, -1423, 859, 1723
2625, 577, 1572, -195, 2207, 932
2694, 412, 1730, 913, 2351, 315
2657, 416, 1919, 1025, 1925, 205
2545, 484, 2108, 574, 1117, 722
2374, 590, 2269, 23, -113, 1456
2161, 699, 2400, -311, -1295, 2761
1896, 785, 2525, -9, -2165, 4830
1561, 882, 2652, 935, -3290, 7585
1174, 1019, 2757, 1612, -5215, 10619
761, 1151, 2779, 1814, -8184, 13912
345, 1226, 2671, 1846, -11816, 17403
-51, 1227, 2424, 1784, -14865, 20607
-435, 1125, 2043, 1764, -17024, 24019
-811, 902, 1543, 2387, -18356, 28297
-1155, 608, 944, 3560, -18975, -32709
-1482, 262, 331, 5283, -18157, -32709
-1850, -151, -232, 7269, -16031, -32709
-2380, -485, -831, 4547, -15788, -32709
-3090, -558, -1416, -6461, -15561, -32709
-3892, -837, -2025, -20305, -14493, -32709
-4358, -1711, -2576, -22174, -10192, -32762
-4843, -2776, -3047, -14123, -3966, 27695
-5356, -3454, -3315, -3977, 389, 27056
-5853, -3698, -3374, 1362, 1383, 26005
-6421, -3758, -3402, 3610, 499, 23790
-6949, -3720, -3460, 6121, 144, 23097
-7404, -3618, -3492, 8082, 2187, 25388
-7771, -3618, -3399, 8385, 6145, 28720
-8134, -3980, -3138, 7377, 9549, 29255
-8390, -4684, -2725, 6064, 10933, 26662
-8282, -5257, -2340, 6557, 7494, 16087
-7797, -5283, -1910, 6764, 2105, -854
-7796, -4514, -975, -3095, -2316, -15150
-7548, -3491, -471, -8933, -9501, -14453
-6792, -2824, -117, -7699, -7784, -10060
-6049, -2451, -66, -4060, -5451, -4190
-5304, -2320, -142, -2499, -1862, -2078
-4802, -2210, -198, -746, 1298, -1127
-4500, -2098, -214, 1027, 2388, -466
-4316, -1991, -232, 3376, 3101, 60
-4211, -1901, -315, 5938, 3720, 432
-4187, -1832, -461, 7943, 3592, 573
-4190, -1726, -624, 9245, 2877, 508
-4178, -1582, -796, 9351, 2202, 5
-4139, -1407, -968, 8300, 1901, -429
-4066, -1228, -1126, 6349, 1703, -791
-3991, -1044, -1269, 4018, 1191, -792
-3894, -918, -1368, 1656, 593, -622
-3811, -858, -1431, -778, 55, -858
-3738, -867, -1508, -2266, -692, -1501
-3656, -901, -1611, -2622, -1244, -2131
-3563, -928, -1731, -2261, -1093, -2389
-3479, -948, -1841, -1504, -404, -2067
-3419, -964, -1936, -506, 406, -1281
-3391, -979, -2001, 660, 1200, -376
-3392, -991, -2023, 1649, 1837, 375
-3523, -1007, -1921, 2600, 1512, 873
-3677, -1069, -1674, 3410, -1432, 1356
-3749, -1072, -1430, 3449, -1981, 1165
-3832, -1051, -1252, 2479, -2145, 718
-3828, -1015, -1199, 1585, -1911, 355
-3799, -954, -1178, 754, -979, 65
-3773, -887, -1129, 224, -148, 138
-3763, -853, -1061, -176, 301, 110
-3755, -855, -1017, -185, 521, -22
-3741, -859, -1017, 11, 727, -163
-3731, -861, -1045, 191, 868, -241
-3722, -866, -1079, 182, 958, -229
-3718, -875, -1126, 27, 1013, -132
-3714, -899, -1169, -83, 965, -1
-3707, -940, -1209, -116, 891, 80
-3699, -978, -1249, -53, 741, 94
-3694, -1007, -1289, 7, 536, 121
-3682, -1032, -1335, 77, 354, 216
-3665, -1058, -1381, 145, 192, 272
-3642, -1076, -1427, 201, 127, 221
-3622, -1090, -1463, 210, 154, 146
-3615, -1097, -1473, 84, 170, 31
-3620, -1104, -1466, -163, 75, -66
-3623, -1124, -1445, -372, -85, -149
-3625, -1152, -1426, -292, -168, -83
-3632, -1172, -1404, -15, -197, -17
-3639, -1177, -1385, 225, -197, 78
-3640, -1174, -1373, 290, -117, 173
-3647, -1172, -1360, 393, -15, 281
-3657, -1177, -1342, 575, 65, 327
-3663, -1170, -1335, 834, 94, 347
-3668, -1143, -1334, 1046, 116, 380
-3671, -1114, -1335, 1095, 146, 429
-3677, -1087, -1338, 1107, 188, 444
-3683, -1055, -1346, 977, 172, 348
-3689, -1024, -1356, 722, 165, 252
-3687, -1007, -1365, 445, 137, 184
-3685, -1003, -1374, 282, 142, 161
-3683, -1006, -1379, 254, 78, 91
-3689, -999, -1376, 294, 14, 21
-3692, -980, -1368, 207, -69, -26
-3690, -964, -1366, 5, -116, -56
-3684, -965, -1365, -191, -94, -85
-3684, -981, -1361, -248, -76, -108
