-3680, -1361, -1114, -1903, -649, -593
-3698, -1408, -972, -2231, 40, -1228
-3745, -1291, -815, -2776, 614, -2257
-3763, -1021, -724, -5606, -391, -2388
-3750, -817, -734, -9537, -1764, -1756
-3703, -842, -858, -11242, -2606, -1019
-3616, -1039, -1010, -8551, -2106, 163
-3548, -1255, -1128, -3518, -876, 1369
-3502, -1380, -1222, 1179, 278, 2650
-3491, -1395, -1244, 4748, 1076, 4536
-3506, -1395, -1229, 6705, 1615, 5846
-3548, -1391, -1205, 7755, 1796, 6500
-3572, -1392, -1168, 7966, 1870, 6854
-3607, -1416, -1136, 7567, 2093, 6980
-3644, -1479, -1083, 7243, 1944, 6728
-3682, -1559, -1068, 8110, 1712, 6656
-3723, -1624, -1017, 8112, 1309, 6066
-3766, -1675, -979, 7447, 714, 5033
-3812, -1736, -958, 6284, -258, 3546
-3848, -1807, -968, 5144, -1120, 1809
-3879, -1864, -999, 4115, -1882, -128
-3912, -1883, -1060, 3053, -2519, -2138
-3938, -1868, -1143, 1945, -2884, -3830
-3974, -1844, -1244, 1022, -2968, -5232
-4020, -1806, -1348, 330, -2851, -6478
-4075, -1761, -1443, -32, -2644, -7398
-4124, -1708, -1526, -110, -2446, -8038
-4153, -1652, -1601, 120, -2243, -8380
-4165, -1594, -1662, 618, -2022, -8492
-4162, -1527, -1711, 1313, -1738, -8423
-4148, -1442, -1745, 1903, -1455, -8248
-4118, -1346, -1762, 2310, -1097, -7901
-4072, -1241, -1753, 2506, -604, -7446
-4017, -1135, -1724, 2562, -130, -6931
-3955, -1038, -1672, 2595, 201, -6284
-3883, -933, -1593, 2777, 412, -5369
-3804, -823, -1495, 3148, 569, -3970
-3707, -723, -1387, 3695, 607, -2384
-3599, -647, -1293, 4322, 679, -1092
-3493, -573, -1210, 4755, 991, -309
-3398, -479, -1132, 4822, 1529, 323
-3330, -366, -1060, 4373, 2172, 1104
-3294, -251, -989, 3414, 2697, 1946
-3286, -141, -925, 1801, 3113, 2676
-3303, -35, -869, -873, 3460, 3219
-3354, 27, -831, -3879, 3747, 3577
-3435, 16, -821, -6294, 3842, 3935
-3530, -68, -845, -7670, 3742, 4344
-3636, -181, -881, -8461, 3658, 4819
-3762, -284, -914, -9373, 3375, 5518
