-3577, -1345, -1279, -1646, -188, 25
-3620, -1376, -1243, -1661, -409, 93
-3648, -1429, -1206, -1623, -598, 399
-3654, -1484, -1181, -1171, -797, 296
-3662, -1512, -1170, -355, -817, 240
-3648, -1511, -1169, -169, -457, 98
-3652, -1484, -1144, -295, 229, 76
-3679, -1470, -1097, -733, 324, -303
-3699, -1456, -1061, -907, 6, -500
-3697, -1439, -1056, -483, -378, -292
-3679, -1411, -1068, 145, -643, 58
-3664, -1385, -1096, 593, -408, 237
-3677, -1392, -1121, 862, -335, 474
-3708, -1422, -1129, 1077, -460, 431
-3733, -1436, -1127, 1072, -792, 178
-3737, -1427, -1117, 1012, -1015, -13
-3723, -1406, -1116, 958, -1066, -85
-3698, -1368, -1115, 728, -1055, -9
-3666, -1316, -1102, 404, -1195, 241
-3611, -1272, -1078, 201, -1490, 669
-3546, -1230, -1056, 45, -1636, 1011
-3479, -1198, -1058, -272, -1542, 1191
-3421, -1176, -1077, -675, -1288, 1245
-3367, -1158, -1097, -845, -843, 1409
-3346, -1155, -1105, -936, -526, 1810
-3343, -1154, -1096, -778, -96, 2322
-3352, -1156, -1057, -1168, 298, 2510
-3377, -1200, -1049, -1947, 996, 2613
-3449, -1329, -1056, -2324, 1758, 2800
-3588, -1549, -980, -1750, 1694, 2406
-3739, -1743, -819, 362, 92, 1444
-3882, -1871, -644, 2145, -1526, 665
-4033, -1973, -528, 2767, -2840, 550
-4091, -2085, -392, 3628, -3100, 391
-4233, -2194, -210, 3263, -1756, -2447
-4445, -2271, -12, 738, -2227, -6817
-4647, -2346, 80, -1249, -4478, -8924
-4736, -2626, 278, -3690, -2358, -12763
-5118, -3048, 410, -3417, -1045, -17450
-5484, -3731, 466, 355, -2235, -19778
-5801, -4181, 341, 4488, -4729, -20567
-5868, -4402, 204, 6116, -6602, -20454
-5944, -4745, 95, 6492, -7539, -21023
-5994, -5170, -38, 8242, -8842, -22495
-5795, -5542, -188, 10918, -9403, -23861
-5654, -5809, -275, 12686, -9120, -23920
-5532, -6078, -360, 14392, -10407, -23867
-5242, -6119, -447, 16905, -9810, -22558
-5088, -6113, -490, 18228, -9836, -21334
-4895, -6037, -574, 19822, -10712, -20964
-4580, -5784, -721, 20696, -11149, -21356
-4271, -5490, -927, 21792, -10244, -21003
-3986, -5093, -1214, 24136, -10108, -20429
-3586, -4352, -1535, 25302, -9776, -18591
-3185, -3575, -1788, 24169, -9228, -17003
-2846, -2818, -2009, 22984, -9728, -17136
-2298, -1905, -2248, 21731, -9400, -15910
-1740, -928, -2467, 20288, -8178, -14034
-1225, 161, -2627, 17690, -6414, -12670
-681, 1341, -2701, 14344, -5289, -10953
-132, 2335, -2635, 10573, -3744, -7794
348, 2928, -2407, 7447, -2080, -4569
771, 3083, -2003, 5392, -704, -2100
1062, 2940, -1532, 4339, -422, -1664
1327, 2716, -1075, 4480, -955, -1711
1542, 2532, -702, 5330, -2109, -2205
