-3877, -3159, 451, -578, 12476, -3687
-3657, -3530, 450, 2941, 11952, -3635
-3442, -3944, 564, 8122, 11381, -5201
-3175, -4069, 614, 10575, 7649, -7496
-2930, -4078, 675, 7643, 3186, -7966
-2649, -4232, 713, 2969, -1401, -10612
-2452, -4386, 749, 795, -5475, -13280
-2286, -4306, 605, -4017, -10303, -17690
-2043, -4094, 151, -10040, -13684, -20661
-1770, -3805, -440, -15377, -11997, -22485
-1548, -3712, -1071, -18007, -10381, -23262
-1388, -3595, -1565, -15015, -7273, -22126
-1338, -3259, -2027, -12937, -2139, -19490
-1279, -2941, -2439, -17191, 306, -17940
-1216, -2878, -2736, -19350, 2899, -17034
-1280, -3013, -2933, -16996, 4645, -15982
-1268, -3041, -3028, -14586, 4196, -15525
-1269, -2908, -3167, -16410, 4106, -15318
-1316, -2766, -3405, -20289, 2341, -14748
-1390, -2686, -3888, -23158, 93, -13758
-1302, -2737, -4538, -22885, 1089, -11562
-1043, -2765, -4959, -18573, 6491, -7238
-1607, -4290, -1434, -27719, -7265, -11232
-1233, -3538, -1825, 1600, -2424, -5067
10, -3370, -2601, 8891, 7213, 2418
149, -3042, -2651, 2753, 12585, 2607
313, -2598, -2446, 5827, 9419, 6616
354, -2357, -2292, 9017, 10407, 6546
34, -2525, -1980, 13685, 5559, 5195
130, -2294, -1916, 16934, 3007, 3423
129, -2008, -1977, 16118, 1601, 4191
168, -1741, -1960, 13962, 525, 6100
207, -1586, -1915, 12001, 1276, 7340
192, -1470, -1860, 11037, 1409, 8173
86, -1405, -1823, 10873, 621, 9256
-62, -1477, -1865, 11876, -1157, 10748
-166, -1659, -1955, 14176, -2551, 12136
-223, -1840, -2031, 16437, -2490, 13432
-272, -1941, -2097, 17158, -1985, 14731
-349, -2049, -2132, 16277, -1364, 16336
-434, -2274, -2094, 16094, -353, 17483
-566, -2519, -1985, 17565, 1356, 16671
-729, -2636, -1823, 18651, 3258, 15125
-931, -2572, -1621, 16874, 5155, 15069
-1205, -2501, -1379, 10272, 6098, 17478
-1465, -2698, -1020, 3480, 7303, 20586
-1783, -3265, -568, 1591, 9825, 22140
-2227, -3956, 0, 4691, 10872, 20592
-2697, -4398, 557, 5342, 7694, 17240
-3108, -4605, 991, 1351, 2844, 15114
-3390, -4732, 1299, -3535, -206, 14262
-3752, -4948, 1521, -11238, -2072, 11216
-3922, -5405, 1530, -17325, -7196, 4438
-3902, -5720, 1317, -13509, -8611, 1557
-3824, -5698, 975, -7048, -8417, 2422
-3634, -5448, 636, -4894, -7881, 2350
-3385, -5141, 312, -4967, -5375, 1268
-3154, -4898, 46, -5098, -1569, -210
-3022, -4708, -79, -3427, 1814, -1079
-3002, -4507, -88, 21, 4070, -1000
-3134, -4291, 85, 4524, 3836, 111
-3222, -3874, 362, 6630, 2448, 119
-3264, -3361, 489, 4998, 1566, 4
-3268, -2907, 515, 2161, 1432, -7
-3269, -2596, 492, 715, 1099, 140
-3251, -2383, 415, 93, 1180, 993
-3243, -2260, 315, 367, 1732, 2161
-3259, -2211, 225, 428, 1923, 1997
-3287, -2175, 147, 639, 1685, 1289
-3318, -2132, 64, 929, 1152, 961
-3336, -2072, -18, 845, 948, 1125
-3367, -2057, -66, 799, 1070, 1311
-3407, -2076, -55, 1354, 1146, 838
-3453, -2039, -9, 1577, 958, 185
-3480, -1954, 21, 1124, 489, 147
-3485, -1873, 17, 516, 215, 301
-3474, -1819, -2, 191, 203, 223
-3460, -1783, -24, 88, 206, 221
-3451, -1769, -45, -50, 120, 112
-3442, -1776, -59, -135, 75, -107
-3435, -1796, -64, -21, 51, -258
-3429, -1815, -65, 154, 73, -298
-3421, -1839, -62, 307, 199, -452
-3420, -1847, -54, 404, 289, -341
-3418, -1841, -48, 385, 252, 75
-3424, -1852, -52, 210, 208, 437
-3432, -1878, -63, 231, 222, 464
-3427, -1895, -74, 353, 307, 195
-3429, -1891, -84, 466, 245, 108
-3431, -1878, -88, 477, 121, 104
-3436, -1863, -91, 449, 44, 101
-3436, -1846, -89, 364, 31, 29
-3435, -1828, -87, 241, -7, -15
-3436, -1808, -80, 131, -67, -23
-3438, -1796, -72, 25, -156, 42
-3437, -1790, -70, -96, -204, 37
-3435, -1788, -67, -159, -188, -43
-3433, -1784, -63, -160, -160, -86
-3435, -1788, -58, -187, -155, -31
-3437, -1800, -49, -178, -134, -34
-3440, -1807, -40, -100, -114, 0
-3439, -1817, -36, -51, -112, 73
-3436, -1832, -41, -14, -49, 38
-3431, -1840, -44, 55, 56, -35
-3428, -1843, -45, 145, 96, -5
-3425, -1845, -43, 235, 120, 41
-3423, -1839, -45, 263, 153, 85
-3428, -1827, -47, 208, 143, 35
-3434, -1811, -52, 118, 118, -23
-3438, -1801, -47, 50, 63, 18
-3446, -1798, -48, 8, -24, 47
-3452, -1797, -52, -31, -93, 17
-3457, -1797, -56, -92, -104, -53
-3458, -1789, -55, -158, -110, -93
-3458, -1787, -52, -243, -169, -70
-3458, -1788, -53, -319, -217, -68
-3456, -1795, -48, -313, -242, -41
-3453, -1803, -49, -312, -257, -81
-3450, -1808, -43, -342, -233, -158
-3447, -1812, -39, -358, -240, -119
-3441, -1820, -40, -364, -271, -45
-3434, -1833, -39, -313, -226, 4
-3430, -1848, -31, -182, -173, 36
-3425, -1861, -20, -108, -95, -73
-3422, -1857, -12, -27, -33, -138
-3422, -1851, -11, -6, -43, -28
-3418, -1852, -18, -30, -60, 28
-3416, -1859, -24, -7, -20, 37
-3412, -1868, -28, -7, 0, -38
